d_codigo,d_asenta,d_tipo_asenta,D_mnpio,d_estado,d_ciudad,d_CP,c_estado,c_oficina,c_CP,c_tipo_asenta,c_mnpio,id_asenta_cpcons,d_zona,c_cve_ciudad
1460,Alfonso XIII,Colonia,Álvaro Obregón,Ciudad de México,Ciudad de México,1401,9,1401,,9,10,204,Urbano,1.0
1470,Alfalfar,Barrio,Álvaro Obregón,Ciudad de México,Ciudad de México,1401,9,1401,,2,10,206,Urbano,1.0
1470,Molino de Rosas,Colonia,Álvaro Obregón,Ciudad de México,Ciudad de México,1401,9,1401,,9,10,207,Urbano,1.0
1480,Lomas de Plateros,Colonia,Álvaro Obregón,Ciudad de México,Ciudad de México,1401,9,1401,,9,10,209,Urbano,1.0
1490,La Cascada,Colonia,Álvaro Obregón,Ciudad de México,Ciudad de México,1401,9,1401,,9,10,211,Urbano,1.0
1500,Santa Lucía,Pueblo,Álvaro Obregón,Ciudad de México,Ciudad de México,1401,9,1401,,28,10,213,Urbano,1.0
1500,Miguel Gaona Armenta,Colonia,Álvaro Obregón,Ciudad de México,Ciudad de México,1401,9,1401,,9,10,2704,Urbano,1.0
1509,Santa Lucía Chantepec,Pueblo,Álvaro Obregón,Ciudad de México,Ciudad de México,1401,9,1401,,28,10,221,Urbano,1.0
1510,Garcimarrero,Colonia,Álvaro Obregón,Ciudad de México,Ciudad de México,1401,9,1401,,9,10,222,Urbano,1.0
1510,La Araña,Colonia,Álvaro Obregón,Ciudad de México,Ciudad de México,1401,9,1401,,9,10,223,Urbano,1.0
1510,Los Cedros,Colonia,Álvaro Obregón,Ciudad de México,Ciudad de México,1401,9,1401,,9,10,2636,Urbano,1.0
1520,Ampliación Los Pirules,Colonia,Álvaro Obregón,Ciudad de México,Ciudad de México,1401,9,1401,,9,10,94,Urbano,1.0
1520,Estado de Hidalgo,Colonia,Álvaro Obregón,Ciudad de México,Ciudad de México,1401,9,1401,,9,10,225,Urbano,1.0
1520,Ampliación Estado de Hidalgo,Colonia,Álvaro Obregón,Ciudad de México,Ciudad de México,1401,9,1401,,9,10,226,Urbano,1.0
1520,Piru Santa Lucía,Colonia,Álvaro Obregón,Ciudad de México,Ciudad de México,1401,9,1401,,9,10,227,Urbano,1.0
1520,El Politoco,Colonia,Álvaro Obregón,Ciudad de México,Ciudad de México,1401,9,1401,,9,10,2841,Urbano,1.0
1530,Corpus Christy,Colonia,Álvaro Obregón,Ciudad de México,Ciudad de México,1401,9,1401,,9,10,229,Urbano,1.0
1538,Tepopotla,Colonia,Álvaro Obregón,Ciudad de México,Ciudad de México,1401,9,1401,,9,10,232,Urbano,1.0
1539,Acuilotla,Colonia,Álvaro Obregón,Ciudad de México,Ciudad de México,1401,9,1401,,9,10,233,Urbano,1.0
1539,Cooperativa Unión Olivos,Colonia,Álvaro Obregón,Ciudad de México,Ciudad de México,1401,9,1401,,9,10,2643,Urbano,1.0
1540,Balcones de Cehuayo,Colonia,Álvaro Obregón,Ciudad de México,Ciudad de México,1401,9,1401,,9,10,238,Urbano,1.0
1540,Cehuaya,Colonia,Álvaro Obregón,Ciudad de México,Ciudad de México,1401,9,1401,,9,10,239,Urbano,1.0
1540,Llano Redondo,Colonia,Álvaro Obregón,Ciudad de México,Ciudad de México,1401,9,1401,,9,10,240,Urbano,1.0
1540,Punta de Cehuaya,Colonia,Álvaro Obregón,Ciudad de México,Ciudad de México,1401,9,1401,,9,10,241,Urbano,1.0
1548,Villa Progresista,Colonia,Álvaro Obregón,Ciudad de México,Ciudad de México,1401,9,1401,,9,10,2638,Urbano,1.0
1549,Dos Ríos del Pueblo Santa Lucía,Colonia,Álvaro Obregón,Ciudad de México,Ciudad de México,1401,9,1401,,9,10,243,Urbano,1.0
1550,Tepeaca,Colonia,Álvaro Obregón,Ciudad de México,Ciudad de México,1401,9,1401,,9,10,245,Urbano,1.0
1550,Ampliación Tepeaca,Colonia,Álvaro Obregón,Ciudad de México,Ciudad de México,1401,9,1401,,9,10,246,Urbano,1.0
1550,Rinconada Las Cuevitas,Colonia,Álvaro Obregón,Ciudad de México,Ciudad de México,1401,9,1401,,9,10,2849,Urbano,1.0
1560,Ave Real,Colonia,Álvaro Obregón,Ciudad de México,Ciudad de México,1401,9,1401,,9,10,248,Urbano,1.0
1560,Canutillo,Colonia,Álvaro Obregón,Ciudad de México,Ciudad de México,1401,9,1401,,9,10,249,Urbano,1.0
1560,Canutillo 3a Sección,Colonia,Álvaro Obregón,Ciudad de México,Ciudad de México,1401,9,1401,,9,10,250,Urbano,1.0
1560,Canutillo 2a Sección,Colonia,Álvaro Obregón,Ciudad de México,Ciudad de México,1401,9,1401,,9,10,251,Urbano,1.0
1566,Hueytlale,Colonia,Álvaro Obregón,Ciudad de México,Ciudad de México,1401,9,1401,,9,10,2747,Urbano,1.0
1569,Reacomodo Valentín Gómez Farías,Colonia,Álvaro Obregón,Ciudad de México,Ciudad de México,1401,9,1401,,9,10,255,Urbano,1.0
1588,Tarango,Colonia,Álvaro Obregón,Ciudad de México,Ciudad de México,1401,9,1401,,9,10,259,Urbano,1.0
1590,El Rincón,Colonia,Álvaro Obregón,Ciudad de México,Ciudad de México,1401,9,1401,,9,10,261,Urbano,1.0
1600,Merced Gómez,Colonia,Álvaro Obregón,Ciudad de México,Ciudad de México,1401,9,1401,,9,10,263,Urbano,1.0
1610,Colinas de Tarango,Colonia,Álvaro Obregón,Ciudad de México,Ciudad de México,1401,9,1401,,9,10,265,Urbano,1.0
1610,Profesor J. Arturo López Martínez,Colonia,Álvaro Obregón,Ciudad de México,Ciudad de México,1401,9,1401,,9,10,2639,Urbano,1.0
1618,Arcos Centenario,Colonia,Álvaro Obregón,Ciudad de México,Ciudad de México,1401,9,1401,,9,10,267,Urbano,1.0
1618,Ex-Hacienda de Tarango,Colonia,Álvaro Obregón,Ciudad de México,Ciudad de México,1401,9,1401,,9,10,2745,Urbano,1.0
1619,Rinconada de Tarango,Colonia,Álvaro Obregón,Ciudad de México,Ciudad de México,1401,9,1401,,9,10,269,Urbano,1.0
1619,La Martinica,Colonia,Álvaro Obregón,Ciudad de México,Ciudad de México,1401,9,1401,,9,10,268,Urbano,1.0
1620,Lomas de Tarango,Colonia,Álvaro Obregón,Ciudad de México,Ciudad de México,1401,9,1401,,9,10,270,Urbano,1.0
1630,Lomas de Puerta Grande,Colonia,Álvaro Obregón,Ciudad de México,Ciudad de México,1401,9,1401,,9,10,271,Urbano,1.0
1630,Puerta Grande,Colonia,Álvaro Obregón,Ciudad de México,Ciudad de México,1401,9,1401,,9,10,273,Urbano,1.0
1630,Los Juristas,Colonia,Álvaro Obregón,Ciudad de México,Ciudad de México,1401,9,1401,,9,10,2640,Urbano,1.0
1640,Herón Proal,Colonia,Álvaro Obregón,Ciudad de México,Ciudad de México,1401,9,1401,,9,10,275,Urbano,1.0
1645,Ponciano Arriaga,Colonia,Álvaro Obregón,Ciudad de México,Ciudad de México,1401,9,1401,,9,10,276,Urbano,1.0
1650,La Milagrosa,Colonia,Álvaro Obregón,Ciudad de México,Ciudad de México,1401,9,1401,,9,10,277,Urbano,1.0
1650,Palmas Axotitla,Colonia,Álvaro Obregón,Ciudad de México,Ciudad de México,1401,9,1401,,9,10,278,Urbano,1.0
1650,Tlacuitlapa,Colonia,Álvaro Obregón,Ciudad de México,Ciudad de México,1401,9,1401,,9,10,279,Urbano,1.0
1650,Ampliación Tlacuitlapa,Colonia,Álvaro Obregón,Ciudad de México,Ciudad de México,1401,9,1401,,9,10,280,Urbano,1.0
1650,2o Reacomodo Tlacuitlapa,Colonia,Álvaro Obregón,Ciudad de México,Ciudad de México,1401,9,1401,,9,10,281,Urbano,1.0
1650,El Ruedo,Colonia,Álvaro Obregón,Ciudad de México,Ciudad de México,1401,9,1401,,9,10,2844,Urbano,1.0
1650,Santa Lucía Chantepec,Colonia,Álvaro Obregón,Ciudad de México,Ciudad de México,1401,9,1401,,9,10,2848,Urbano,1.0
1700,La Joyita del Pueblo Tetelpan,Colonia,Álvaro Obregón,Ciudad de México,Ciudad de México,1001,9,1001,,9,10,282,Urbano,1.0
1700,Ocotillos del Pueblo Tetelpan,Colonia,Álvaro Obregón,Ciudad de México,Ciudad de México,1001,9,1001,,9,10,283,Urbano,1.0
1700,San Agustín del Pueblo Tetelpan,Colonia,Álvaro Obregón,Ciudad de México,Ciudad de México,1001,9,1001,,9,10,284,Urbano,1.0
1700,2a Del Moral del Pueblo Tetelpan,Colonia,Álvaro Obregón,Ciudad de México,Ciudad de México,1001,9,1001,,9,10,285,Urbano,1.0
1700,Tecalcapa del Pueblo Tetelpan,Colonia,Álvaro Obregón,Ciudad de México,Ciudad de México,1001,9,1001,,9,10,286,Urbano,1.0
1700,Tetelpan,Pueblo,Álvaro Obregón,Ciudad de México,Ciudad de México,1001,9,1001,,28,10,287,Urbano,1.0
1708,El Encino del Pueblo Tetelpan,Colonia,Álvaro Obregón,Ciudad de México,Ciudad de México,1001,9,1001,,9,10,291,Urbano,1.0
1708,El Mirador del Pueblo Tetelpan,Colonia,Álvaro Obregón,Ciudad de México,Ciudad de México,1001,9,1001,,9,10,292,Urbano,1.0
1710,Las Águilas,Colonia,Álvaro Obregón,Ciudad de México,Ciudad de México,1001,9,1001,,9,10,294,Urbano,1.0
1710,Ampliación Alpes,Colonia,Álvaro Obregón,Ciudad de México,Ciudad de México,1001,9,1001,,9,10,295,Urbano,1.0
1720,Lomas de Guadalupe,Colonia,Álvaro Obregón,Ciudad de México,Ciudad de México,1001,9,1001,,9,10,297,Urbano,1.0
1729,Alcantarilla,Colonia,Álvaro Obregón,Ciudad de México,Ciudad de México,1001,9,1001,,9,10,298,Urbano,1.0
1730,Lomas de las Águilas,Colonia,Álvaro Obregón,Ciudad de México,Ciudad de México,1001,9,1001,,9,10,299,Urbano,1.0
1730,Puente Colorado,Colonia,Álvaro Obregón,Ciudad de México,Ciudad de México,1001,9,1001,,9,10,300,Urbano,1.0
1740,La Peñita del Pueblo Tetelpan,Colonia,Álvaro Obregón,Ciudad de México,Ciudad de México,1001,9,1001,,9,10,303,Urbano,1.0
1740,San Clemente Norte,Colonia,Álvaro Obregón,Ciudad de México,Ciudad de México,1001,9,1001,,9,10,304,Urbano,1.0
1740,San Clemente Sur,Colonia,Álvaro Obregón,Ciudad de México,Ciudad de México,1001,9,1001,,9,10,2842,Urbano,1.0
1750,Las Águilas 1a Sección,Colonia,Álvaro Obregón,Ciudad de México,Ciudad de México,1001,9,1001,,9,10,305,Urbano,1.0
1750,Las Águilas 2o Parque,Colonia,Álvaro Obregón,Ciudad de México,Ciudad de México,1001,9,1001,,9,10,306,Urbano,1.0
1750,Las Águilas 3er. Parque,Colonia,Álvaro Obregón,Ciudad de México,Ciudad de México,1001,9,1001,,9,10,307,Urbano,1.0
1759,Ampliación Las Águilas,Colonia,Álvaro Obregón,Ciudad de México,Ciudad de México,1001,9,1001,,9,10,308,Urbano,1.0
1760,Atlamaya,Colonia,Álvaro Obregón,Ciudad de México,Ciudad de México,1001,9,1001,,9,10,309,Urbano,1.0
1760,Flor de María,Colonia,Álvaro Obregón,Ciudad de México,Ciudad de México,1001,9,1001,,9,10,310,Urbano,1.0
1760,La Herradura del Pueblo Tetelpan,Colonia,Álvaro Obregón,Ciudad de México,Ciudad de México,1001,9,1001,,9,10,311,Urbano,1.0
1770,La Angostura,Colonia,Álvaro Obregón,Ciudad de México,Ciudad de México,1001,9,1001,,9,10,315,Urbano,1.0
1770,San José del Olivar,Colonia,Álvaro Obregón,Ciudad de México,Ciudad de México,1001,9,1001,,9,10,316,Urbano,1.0
1780,Olivar de los Padres,Colonia,Álvaro Obregón,Ciudad de México,Ciudad de México,1001,9,1001,,9,10,318,Urbano,1.0
