SUS_COL,SUS_CP,SUS_DEL,NOM_ENT,lat_centro,lng_centro,lat_principal,lng_principal,postal_code_api
cove,1120,alvaro obregon,edomex,19.32640465,-99.60497885,19.4968732,-99.7232673,
valle de luces,9800,iztapalapa,edomex,19.32640465,-99.60497885,19.4968732,-99.7232673,
claustros de san miguel,54719,cuautitlan izcalli,cdmx,19.69432415,-99.22540475,19.6932287,-99.2252163,
prensa nacional,54170,azcapotzalco,cdmx,19.5109166,-99.1705356,19.5103913,-99.1698333,
valle de aragon 2da seccion,57100,nezahualcoyotl,edomex,19.48788365,-99.04347905,19.4866345,-99.0419068,
san clemenre,1740,alvaro obregon,edomex,19.32640465,-99.60497885,19.4968732,-99.7232673,
cda sauces  mz 153  lt 48,9680,iztapalapa,edomex,19.32640465,-99.60497885,19.4968732,-99.7232673,
los alamos,52910,atizapan de zaragoza,edomex,19.58723855,-99.2554038,19.5881592,-99.2553467,
tulpetlac,55404,ecatepec de morelos,edomex,19.5733518,-99.0380615,19.5730284,-99.0384522,
cerro de las palomas,56340,chimalhuacan,edomex,19.4002999,-98.96616565,19.3997456,-98.9666302,
teja de bordos,55519,ecatepec de morelos,edomex,19.56423855,-99.0824355,19.563433,-99.0826827,
vicente villada,57718,nezahualcoyotl,edomex,19.38025975,-99.0082809,19.379942,-99.0094393,
tejocote,53217,naucalpan de juarez,edomex,19.4861886,-99.28794564999998,19.485729,-99.2884339,
tepopotla,1538,alvaro obregon,edomex,19.32640465,-99.60497885,19.4968732,-99.7232673,
ampliacion los reyes,56490,la paz,cdmx,19.34536305,-99.1022502,19.3450881,-99.1027327,
santa maria aztahuacan ampliac,9500,iztapalapa,edomex,19.32640465,-99.60497885,19.4968732,-99.7232673,
segunda ampliacion de santigo,9609,iztapalapa,cdmx,19.35707295,-99.0025762,19.357163,-99.0025881,
vista hermosa,10379,la magdalena contreras,edomex,19.32640465,-99.60497885,19.4968732,-99.7232673,
12 de diciembre,9870,iztapalapa,edomex,19.32640465,-99.60497885,19.4968732,-99.7232673,
santa martha acatitla norte,9150,iztapalapa,cdmx,19.3613383,-99.00781265,19.3615578,-99.0087486,
villas de aragon,55148,ecatepec de morelos,edomex,19.468183,-99.06082355,19.4681614,-99.0608212,
col.buenavista,53800,naucalpan de juarez,edomex,19.4999797,-99.23228245,19.5000564,-99.2322722,
el capulin,52915,atizapan de zaragoza,edomex,19.6003295,-99.24708404999998,19.6007247,-99.2473801,
belem de las flores,1110,alvaro obregon,cdmx,19.35564185,-99.2346525,19.3556174,-99.2346527,
tepetongo,14420,tlalpan,cdmx,19.27095895,-99.1881598,19.2711336,-99.1895591,
acueducto de ticoman 1044,7340,gustavo a madero,edomex,19.32640465,-99.60497885,19.4968732,-99.7232673,
miravalles,9696,iztapalapa,edomex,19.32640465,-99.60497885,19.4968732,-99.7232673,
sagitario i,52949,atizapan de zaragoza,edomex,19.58319475,-99.2612789,19.5819805,-99.2608892,
san jose rio hondo (rio hondo),53810,naucalpan de juarez,edomex,19.436232749999995,-99.25075505,19.4362374,-99.2506141,
san agustin 3ra seccion,55130,ecatepec de morelos,edomex,19.532274800000003,-99.0326936,19.5321045,-99.0315434,
barrio de guadalupe,54960,tultepec,edomex,19.69003305,-99.12144425,19.6896333,-99.1227878,
san francisco cuautliquixca,55768,tecamac,cdmx,19.6846194,-98.98895819999998,19.6846169,-98.9887223,
francisco i madero,2430,azcapotzalco,cdmx,19.4790724,-99.2161275,19.4790162,-99.2160833,
las torres,53660,naucalpan de juarez,edomex,19.44476185,-99.27890525,19.4457368,-99.2813445,
lindavista,56560,ixtapaluca,edomex,19.31801865,-98.92530335,19.3181389,-98.9255692,
ampliacion la candelaria,4380,coyoacan,edomex,19.32640465,-99.60497885,19.4968732,-99.7232673,
el cerrito,52927,atizapan de zaragoza,cdmx,19.58257075,-99.22994185,19.5824955,-99.2293715,
el mirador ampliacion tepepan,16060,xochimilco,cdmx,19.2628618,-99.1303761,19.2622598,-99.1306149,
purisima,9209,iztapalapa,edomex,19.32640465,-99.60497885,19.4968732,-99.7232673,
los remedios,53410,naucalpan de juarez,edomex,19.4710003,-99.2497965,19.4705872,-99.2498046,
el chaparral ampliacion,52990,atizapan de zaragoza,cdmx,19.53945575,-99.2452669,19.5391441,-99.2451288,
moctezuma,15530,nicolas romero,cdmx,19.6193001,-99.3074136,19.6162033,-99.3001181,
san martin de porres,52980,atizapan de zaragoza,cdmx,19.54141335,-99.25053685,19.5416487,-99.250151,
atlanta 1a seccion,54740,cuautitlan izcalli,cdmx,19.6423627,-99.21538155,19.6435497,-99.2131555,
santa catarina,2250,azcapotzalco,edomex,19.32640465,-99.60497885,19.4968732,-99.7232673,
santiago acahualtepec,9640,iztapalapa,cdmx,19.35326345,-99.0051172,19.352991,-99.0032236,
7 de noviembre,7840,gustavo a madero,edomex,19.32640465,-99.60497885,19.4968732,-99.7232673,
xochiaca parte alta,56350,chimalhuacan,edomex,19.41062285,-98.96229015,19.4084412,-98.9621435,
morelos,56567,ixtapaluca,edomex,19.3334228,-98.91373675,19.3331996,-98.9114271,
santamarta acatitlta,9579,iztapalapa,cdmx,19.3613383,-99.00781265,19.3615578,-99.0087486,
la patera,7710,gustavo a madero,edomex,19.32640465,-99.60497885,19.4968732,-99.7232673,
viveros de la loma,54080,tlalnepantla de baz,cdmx,19.5222982,-99.219744,19.5217414,-99.2217537,
eduardo molina,7458,gustavo a madero,edomex,19.46856625,-99.10049885,19.4689925,-99.1018894,
lomas de tepalcapa ampliacion,52928,atizapan de zaragoza,edomex,19.58923395,-99.2419032,19.5891511,-99.2432239,
tequesquinahuac,54020,tlalnepantla de baz,edomex,19.56009725,-99.2051349,19.5601972,-99.2044432,
jardines de ecatepec,55040,ecatepec de morelos,edomex,19.59076675,-99.0321421,19.5914148,-99.0318888,
barrio la guadalupana,16629,xochimilco,cdmx,19.2395844,-99.0879108,19.2397912,-99.0880371,
santa rosa xochiac,1830,alvaro obregon,edomex,19.32640465,-99.60497885,19.4968732,-99.7232673,
chalmita unidad habitacional e,7730,gustavo a madero,cdmx,19.55354585,-99.1504584,19.5531236,-99.1505677,
mayorazgos del bosque,52957,atizapan de zaragoza,cdmx,19.5585337,-99.22496185,19.559134,-99.2252163,
cristo rey,16780,xochimilco,edomex,19.32640465,-99.60497885,19.4968732,-99.7232673,
paseos de cuautitlan,54807,cuautitlan,edomex,19.66628395,-99.1746984,19.6663129,-99.1753699,
iztapalapa,9001,iztapalapa,cdmx,19.3428458,-99.05017105,19.342083,-99.0532159,
la martinica,1619,alvaro obregon,cdmx,19.35894605,-99.22528965,19.3587951,-99.2252163,
hogares ferrocarrileros,54090,tlalnepantla de baz,edomex,19.4735598,-99.16536015,19.4734173,-99.1653351,
vista verde,54467,nicolas romero,edomex,19.59919985,-99.29267165,19.5994888,-99.2927657,
luisa isabel de jimenez cantu,53667,naucalpan de juarez,edomex,19.45659665,-99.2562127,19.4564006,-99.2557717,
ampliacion paraje san juan,9839,iztapalapa,edomex,19.32640465,-99.60497885,19.4968732,-99.7232673,
plaza las flores,55719,coacalco de berriozabal,edomex,19.6463479,-99.08721875,19.6465712,-99.0872626,
san pedro,56334,chimalhuacan,edomex,19.42411845,-98.9462856,19.4235095,-98.9479948,
cuautitlan izcalli centro urba,54745,cuautitlan izcalli,cdmx,19.65641015,-99.2081286,19.6550654,-99.207905,
la florida,55240,ecatepec de morelos,edomex,19.54963775,-99.01942655,19.5497565,-99.0193681,
san juan pueblo nuevo,55634,tecamac,edomex,19.7748755,-99.0201345,19.7752777,-99.0188888,
agrarista,56605,chalco,edomex,19.28790855,-98.9058723,19.2879233,-98.90315,
villa solidaridad,1275,alvaro obregon,cdmx,19.3604945,-99.24045325,19.3601996,-99.2414807,
santa maria tlayacampa,54110,tlalnepantla de baz,cdmx,19.5714496,-99.1857631,19.5706922,-99.1878751,
ampliacion la conchita,13508,tlahuac,cdmx,19.2380621,-99.0009998,19.2378285,-99.0008066,
puente coloraado,1730,alvaro obregon,cdmx,19.34712255,-99.2303752,19.3467318,-99.2307566,
san mateo tecoloapan,52920,atizapan de zaragoza,cdmx,19.57802345,-99.2274716,19.5773029,-99.2300641,
ampliacion el yaqui,5330,cuajimalpa de morelos,cdmx,19.36102185,-99.2850189,19.3612636,-99.2851419,
pasteros,2150,azcapotzalco,edomex,19.32640465,-99.60497885,19.4968732,-99.7232673,
nezahualcoyotl,6727,cuauhtemoc,edomex,19.35443035,-99.0039358,19.3543909,-99.0039188,
el agostadero,56615,valle de chalco solidaridad,cdmx,19.3051033,-98.9529009,19.3047124,-98.9514455,
bosques de la magdalena,56508,la paz,edomex,19.35670245,-98.95091925,19.3567389,-98.9497202,
tolozin 1,55114,ecatepec de morelos,edomex,19.5744804,-99.0453616,19.5742542,-99.0455515,
ajusco,50300,coyoacan,cdmx,19.3191802,-99.16179655,19.3215486,-99.1608372,
calacoaya,52990,atizapan de zaragoza,edomex,19.5323938,-99.243819,19.5325856,-99.2437434,
san juan tlalpizahuac,56576,ixtapaluca,cdmx,19.3235457,-98.9521155,19.3237995,-98.9528258,
san bartolo,56030,chiautla,cdmx,19.57318335,-98.8797234,19.5719467,-98.882461,
margarita maza de juarez,9310,iztapalapa,cdmx,19.36972655,-99.0697397,19.3697577,-99.069722,
lomas de san carlos,55080,ecatepec de morelos,cdmx,19.5786853,-99.05385725,19.5796343,-99.0536536,
fraccionamiento los olivos,56343,chimalhuacan,cdmx,19.39294025,-98.9755003,19.3934412,-98.974914,
plan de ayala,14470,tlalpan,edomex,19.32640465,-99.60497885,19.4968732,-99.7232673,
fraccionamiento villa del puen,14335,tlalpan,cdmx,19.29661185,-99.1065625,19.2975682,-99.1067088,
ricardo flores magon,10589,la magdalena contreras,edomex,19.32640465,-99.60497885,19.4968732,-99.7232673,
santa barbara,56530,ixtapaluca,cdmx,19.31463085,-98.89092575,19.3145656,-98.8914372,
san gregorio atlapulco,1600,xochimilco,cdmx,19.25627955,-99.05440765,19.2531573,-99.0557268,
tecorral,14400,tlalpan,edomex,19.2598256,-99.166018,19.2598005,-99.1660271,
los laureles,55090,ecatepec de morelos,edomex,19.582109600000003,-99.03962795,19.581803,-99.039834,
venustiano carranza,15340,venustiano carranza,edomex,19.32640465,-99.60497885,19.4968732,-99.7232673,
picos iztacalco,9420,iztapalapa,edomex,19.32640465,-99.60497885,19.4968732,-99.7232673,
ampliacion santa catarina,56619,valle de chalco solidaridad,edomex,19.29417485,-98.9644769,19.2930171,-98.9645594,
tlacoyaque,1859,alvaro obregon,edomex,19.32640465,-99.60497885,19.4968732,-99.7232673,
emiliano zapata,13700,tlahuac,edomex,19.32640465,-99.60497885,19.4968732,-99.7232673,
maria isabel,56615,chalco,edomex,19.29283495,-98.95472935,19.2920188,-98.9548963,
la joyita,7860,gustavo a madero,cdmx,19.46550745,-99.117105,19.4655524,-99.1169091,
adolfo lopez mateos,54070,tlalnepantla de baz,cdmx,19.518788099999995,-99.23917945,19.5210882,-99.2403032,
san miguel,56335,chimalhuacan,edomex,19.41933985,-98.93601935,19.4182951,-98.9341937,
unidad y progreso,53730,benito juarez,edomex,19.4490671,-99.25671225,19.4488742,-99.2567323,
cuchilla del moral 2,9319,iztacalco,cdmx,19.3845808,-99.07345605,19.3844936,-99.0733507,
auris ii,56376,chicoloapan de juarez,cdmx,19.40833195,-98.9085824,19.4084972,-98.908668,
san miguel teotongo,9369,iztapalapa,cdmx,19.3414392,-98.98770555,19.3434287,-98.9880319,
ampliacion dr. jorge jimenez c,56410,la paz,cdmx,19.3907336,-99.14361265,19.4326077,-99.133208,
el rosario    croc 1,2109,azcapotzalco,cdmx,19.51017455,-99.1943435,19.5102459,-99.1944048,
olivar del conde 1a seccion,1400,alvaro obregon,edomex,19.37463915,-99.2076747,19.3752791,-99.2051355,
santa martha acatitla norte,9228,iztapalapa,cdmx,19.3613383,-99.00781265,19.3615578,-99.0087486,
ampliacion arenal,56507,la paz,cdmx,24.1155707,-110.3081641,24.1426408,-110.3127531,
nuevo madin,52989,atizapan de zaragoza,cdmx,19.52561375,-99.26633585,19.5259201,-99.26955,
tulpetlac,55330,ecatepec de morelos,edomex,19.5714168,-99.058227,19.5712842,-99.0584911,
renacimiento de aragon,55280,ecatepec de morelos,cdmx,19.49142545,-99.0395943,19.4915452,-99.0394885,
villa de las palmas,52918,atizapan,cdmx,19.5944442,-99.25442285,19.5944746,-99.2543075,
7 maravillas,7707,gustavo a madero,edomex,19.32640465,-99.60497885,19.4968732,-99.7232673,
cuartos ii 1a seccion,53670,naucalpan de juarez,edomex,19.3555351,-99.2169065,19.3548789,-99.2165176,
el bosque,52777,huixquilucan,edomex,19.41665665,-99.27426435,19.4170571,-99.274054,
san francisco cascantitla,54807,cuautitlan,cdmx,19.663829,-99.17420775,19.6634361,-99.1739857,
san jose el jaral i,52924,atizapan de zaragoza,cdmx,19.5962897,-99.22183555,19.5954107,-99.2217537,
san juan tepenahuac,12009,milpa alta,cdmx,19.1883398,-98.9954185,19.1884038,-98.9949368,
el molinito,53530,naucalpan de juarez,edomex,19.4573707,-99.2369427,19.4579914,-99.2368196,
margarito f. ayala,55764,tecamac,edomex,19.6430317,-99.0142162,19.6434225,-99.0163461,
fernando de alba,55240,ecatepec de morelos,cdmx,19.5014206,-99.0312896,19.5015395,-99.0311979,
san jeronimo lidice,10200,la magdalena contreras,edomex,19.32640465,-99.60497885,19.4968732,-99.7232673,
unidad habitacional el rosario,2100,azcapotzalco,edomex,19.32640465,-99.60497885,19.4968732,-99.7232673,
forestal ii,7140,gustavo a madero,edomex,19.32640465,-99.60497885,19.4968732,-99.7232673,
la huerta,56539,ixtapaluca,cdmx,19.32313635,-98.8995318,19.3225622,-98.8991842,
villa solidaridad,1290,alvaro obregon,cdmx,19.3604945,-99.24045325,19.3601996,-99.2414807,
ampliacion lomas de san bernab,10369,la magdalena contreras,edomex,19.32640465,-99.60497885,19.4968732,-99.7232673,
lomas de san lorenzo,13429,tlahuac,cdmx,19.3182293,-99.0593062,19.3176966,-99.0612554,
la punta de valle dorado,53697,naucalpan de juarez,edomex,19.44339105,-99.27099485,19.4429384,-99.2719752,
jalalpa,1296,alvaro obregon,cdmx,19.3766717,-99.23344939999998,19.3771683,-99.2331807,
union olivos,1530,alvaro obregon,edomex,19.32640465,-99.60497885,19.4968732,-99.7232673,
almarcigo sur,55415,ecatepec de morelos,edomex,19.5747866,-99.06934965,19.574447,-99.068858,
ejidos de santa maria,9570,iztapalapa,cdmx,19.9502659,-99.1984643,19.9515109,-99.1978662,
arenal 4 seccion,15640,venustiano carranza,cdmx,19.43171425,-99.05759745,19.4315974,-99.0595277,
canteros,56356,chimalhuacan,cdmx,19.4213643,-98.97863415,19.4212361,-98.9790563,
zapotla,8610,iztacalco,edomex,19.32640465,-99.60497885,19.4968732,-99.7232673,
ampliacion el yaqui,5330,cuajimalpa de morelos,edomex,19.36102185,-99.2850189,19.3612636,-99.2851419,
el potrero,55090,ecatepec de morelos,cdmx,19.57736325,-99.037787,19.577134,-99.0374158,
unidad  habitacional pipsa,54160,tlalnepantla de baz,edomex,19.52818405,-99.17376035,19.5275457,-99.1729476,
la palma,53250,naucalpan de juarez,edomex,19.4987472,-99.25954055,19.4980785,-99.2595035,
adolfo lopez mateos,52919,atizapan de zaragoza,cdmx,19.52873225,-99.2359315,19.5279421,-99.2360248,
vasco de quiroga,7050,gustavo a madero,cdmx,19.49514985,-99.09483315,19.4950848,-99.0937441,
lomas de la cadada,53570,naucalpan de juarez,cdmx,19.45014505,-99.23992585,19.4520044,-99.2387216,
pueblo santa ana tlacotenco,12900,milpa alta,cdmx,19.1748711,-98.99937065,19.1778899,-98.9990801,
ecatepec 2000,55018,ecatepec de morelos,edomex,19.6148456,-99.0748654,19.6148597,-99.074906,
central,57500,nezahualcoyotl,edomex,19.41360595,-99.04138595,19.4133393,-99.0415613,
loma linda,63318,naucalpan de juarez,edomex,19.46182185,-99.2423277,19.4624538,-99.2432239,
luisa isabel campos de jimenez,53663,naucalpan de juarez,edomex,19.2525128,-99.633745,19.2526546,-99.6330911,
unidad villas del sol,56495,la paz,cdmx,24.1155707,-110.3081641,24.1426408,-110.3127531,
prado vallejo,54170,tlalnepantla de baz,cdmx,19.5077166,-99.16227595,19.5077959,-99.1629131,
ampliacion martires de rio bla,7880,gustavo a madero,cdmx,19.571732150000003,-99.1314068,19.5717388,-99.131428,
valle de la hacienda,54715,cuautitlan izcalli,cdmx,19.69009875,-99.2057575,19.6905778,-99.2051355,
lazao cardenas,54870,cuautitlan,edomex,19.6752387,-99.17186525,19.6745962,-99.1719095,
nuevo madin,52989,atizapan,cdmx,19.52561375,-99.26633585,19.5259201,-99.26955,
los cedros,4800,coyoacan,edomex,19.32640465,-99.60497885,19.4968732,-99.7232673,
san juan de aragon,7960,gustavo a madero,cdmx,19.46941155,-99.08731635,19.4686303,-99.0923614,
valle dorado,53690,benito juarez,edomex,19.4479087,-99.2669281,19.4479916,-99.2667784,
cuauhtemoc,55066,cuauhtemoc,edomex,19.6795058,-98.98267075,19.6793473,-98.98354390000002,
pueblo de los reyes,4330,coyoacan,edomex,19.32640465,-99.60497885,19.4968732,-99.7232673,
unidad arbolillo 2,7240,gustavo a madero,edomex,19.32640465,-99.60497885,19.4968732,-99.7232673,
san miguel,6930,iztapalapa,cdmx,19.35381755,-99.0904602,19.3525826,-99.0879364,
renovacion jajalpa,55040,ecatepec de morelos,edomex,19.59128035,-99.0379481,19.5911025,-99.0381067,
el tejocote,1270,alvaro obregon,cdmx,19.3829674,-99.21793325,19.3830979,-99.2179451,
san pedro,56334,chimalhuacan,cdmx,19.42411845,-98.9462856,19.4235095,-98.9479948,
leyes de reforma primera secci,9310,iztapalapa,cdmx,19.35987015,-99.070914,19.3613411,-99.0723139,
margarita maza de juarez,1250,alvaro obregon,cdmx,19.38174255,-99.23722335,19.3821469,-99.2366437,
vasco de quiroga,6440,gustavo a madero,edomex,19.32640465,-99.60497885,19.4968732,-99.7232673,
pensil sur,11490,miguel hidalgo,cdmx,19.4464412,-99.1971771,19.4467561,-99.1971739,
lomas de la cadada,53570,alvaro obregon,cdmx,19.45014505,-99.23992585,19.4520044,-99.2387216,
la pradera,55050,ecatepec de morelos,cdmx,19.59521915,-99.02845355,19.5952734,-99.0284346,
ampliacion el santuario,9820,iztapalapa,cdmx,19.3516936,-99.09521745,19.3520979,-99.0951269,
ampliacion la quebrada,54769,cuautitlan izcalli,cdmx,19.5937269,-99.20209755,19.593914,-99.2006354,
heroes ozumbilla,55764,tecamac,cdmx,19.6429483,-99.03323445,19.6433143,-99.0324262,
u.h tabla honda,54140,tlalnepantla de baz,cdmx,19.5472593,-99.1776934,19.5472786,-99.1778788,
joyas del pedregal,30099,comitan de dominguez,cdmx,16.230910350000002,-92.1439997,16.231513,-92.1441037,
zoquiapan,56530,ixtapaluca,edomex,19.311341,-98.87582415,19.3120763,-98.8762554,
juan escutia,9227,iztapalapa,cdmx,19.32966505,-99.04251175,19.3347452,-99.0488835,
santa cruz meyehualco,9700,iztapalapa,edomex,19.3396262,-99.04304805,19.3392843,-99.0419068,
el tejocote 2da. seccion,53217,naucalpan de juarez,edomex,19.45736305,-99.26307595,19.4574353,-99.2631203,
sn.juan de aragon,7058,gustavo a madero,edomex,19.32640465,-99.60497885,19.4968732,-99.7232673,
san pablo xalpa,54090,tlalnepantla de baz,cdmx,19.5093654,-99.1836958,19.5096873,-99.1836755,
ampliacion santa marta acatitl,9510,iztapalapa,edomex,19.32640465,-99.60497885,19.4968732,-99.7232673,
el olivo ii parte alta carlos,54119,tlalnepantla de baz,cdmx,19.57594715,-99.18873285,19.5757103,-99.189213,
santha martha del sur,4270,coyoacan,cdmx,19.3414625,-99.1307891,19.3411055,-99.1307421,
claustros de san miguel,54719,cuautitlan izcalli,edomex,19.69432415,-99.22540475,19.6932287,-99.2252163,
olimpica 68,55130,ecatepec de morelos,cdmx,19.52408045,-99.03808245,19.5243891,-99.0384522,
la guadalupana,53830,naucalpan de juarez,edomex,19.434331200000003,-99.2512861,19.4342352,-99.2513633,
san mateo nopala zona sur,53220,naucalpan de juarez,edomex,19.501286,-99.26785925,19.5024215,-99.26816420000002,
libertad 1a. seccion,54407,nicolas romero,cdmx,19.3555351,-99.2169065,19.3548789,-99.2165176,
la forestal 3,7140,gustavo a madero,cdmx,19.4756788,-99.14250205,19.4751947,-99.1426451,
guadalupe tlaltenco,13450,tlahuac,edomex,19.32640465,-99.60497885,19.4968732,-99.7232673,
lomas el manto,9830,iztapalapa,edomex,19.35045975,-99.0864584,19.3510398,-99.0868305,
barrio san miguel,9360,iztapalapa,edomex,19.32640465,-99.60497885,19.4968732,-99.7232673,
el mirador,16776,xochimilco,cdmx,19.25166195,-99.0227557,19.2507659,-99.0222175,
marfil centro,36250,guanajuato,cdmx,19.3907336,-99.14361265,19.4326077,-99.133208,
el mirador,13100,tlahuac,cdmx,19.25166195,-99.0227557,19.2507659,-99.0222175,
p.i.p.s.a.,54160,tlalnepantla de baz,edomex,19.52818405,-99.17376035,19.5275457,-99.1729476,
santuario,9820,iztapalapa,cdmx,19.3536758,-99.0933283,19.3537095,-99.0923614,
pueblo santa lucia,1500,alvaro obregon,cdmx,19.359579250000003,-99.25503715,19.3587878,-99.2543075,
amado nervo,5000,cuajimalpa de morelos,cdmx,19.36816655,-99.29604195,19.368252,-99.296058,
tepalcapa,52928,atizapan de zaragoza,edomex,19.58923395,-99.2419032,19.5891511,-99.2432239,
los tejavanes,54070,tlalnepantla de baz,edomex,19.5321593,-99.1975538,19.5322051,-99.1971739,
el ocotal,10630,la magdalena contreras,edomex,19.32640465,-99.60497885,19.4968732,-99.7232673,
la lomita,55519,ecatepec de morelos,edomex,19.56353635,-99.0917176,19.5640673,-99.0920157,
sta cruz xochitepec,16100,xochimilco,cdmx,19.26209815,-99.12984585,19.2619209,-99.131088,
adolfo ruiz cortines,4630,coyoacan,edomex,19.32640465,-99.60497885,19.4968732,-99.7232673,
guadalupana la venta,55074,ecatepec de morelos,cdmx,19.6142369,-98.988111,19.6139169,-98.9873414,
santa barbara,9000,iztapalapa,edomex,19.32640465,-99.60497885,19.4968732,-99.7232673,
tlacoyaque,1860,alvaro obregon,edomex,19.32640465,-99.60497885,19.4968732,-99.7232673,
lomas de sotelo,11200,miguel hidalgo,edomex,19.32640465,-99.60497885,19.4968732,-99.7232673,
la retama,56566,ixtapaluca,edomex,19.32200095,-98.93032925,19.322147,-98.9302263,
fuego nuevo,9800,iztapalapa,edomex,19.33194535,-99.09981,19.3327398,-99.0992755,
plan de ayala,55509,ecatepec de morelos,cdmx,19.5660069,-99.07041795,19.5652178,-99.0692036,
santo domingo,56337,chimalhuacan,cdmx,19.40874185,-98.9430029,19.4097467,-98.9431642,
san critobal centro,55000,san antonio la isla,cdmx,19.1614745,-99.56841135,19.1610361,-99.5704448,
villas de san jose,54910,tultitlan,cdmx,19.63399855,-99.130753,19.6336074,-99.131108,
san miguel,55650,tequixquiac,cdmx,19.8739165,-99.1341509,19.8716666,-99.1322222,
pedon viejo,9233,iztapalapa,cdmx,19.3428458,-99.05017105,19.342083,-99.0532159,
loma colorada 1era seccion,53420,naucalpan de juarez,edomex,19.46528375,-99.26975835,19.4651389,-99.2698965,
tlacuitlapa,1650,alvaro obregon,edomex,19.32640465,-99.60497885,19.4968732,-99.7232673,
olivar del conde 1 seccion,1400,alvaro obregon,cdmx,19.3721124,-99.21403379999998,19.3715611,-99.21309800000002,
san juan de aragon,7990,gustavo a madero,cdmx,19.46941155,-99.08731635,19.4686303,-99.0923614,
el fresno,51248,valle de bravo,cdmx,19.3907336,-99.14361265,19.4326077,-99.133208,
paraje xalcuitongo,14500,tlalpan,edomex,19.32640465,-99.60497885,19.4968732,-99.7232673,
melchor ocampo,56567,ixtapaluca,cdmx,19.3287814,-98.9110198,19.3284609,-98.9103924,
villa progresista,1540,alvaro obregon,cdmx,19.3556524,-99.2423622,19.3553552,-99.2421849,
la lomita,55300,ecatepec de morelos,cdmx,19.56353635,-99.0917176,19.5640673,-99.0920157,
buenavista,55540,ecatepec de morelos,edomex,19.5484834,-99.0598472,19.5483346,-99.0605643,
ampliacion mariel manzana.22,56516,la paz,cdmx,24.1155707,-110.3081641,24.1426408,-110.3127531,
chalma la barranca,54140,tlalnepantla de baz,edomex,19.54279875,-99.1563136,19.5423883,-99.1563395,
ampliacio santa martha,9140,iztapalapa,edomex,19.32640465,-99.60497885,19.4968732,-99.7232673,
benito juarez 3ra seccion,55416,ecatepec de morelos,cdmx,19.56285085,-99.06543005,19.5624788,-99.0650566,
reforma politica,9739,iztapalapa,cdmx,19.33932805,-99.0329251,19.3388565,-99.0317318,
romero rubio,15400,venustiano carranza,edomex,19.32640465,-99.60497885,19.4968732,-99.7232673,
taxqueda,4280,coyoacan,cdmx,19.32820255,-99.15241415,19.3437444,-99.1561883,
olivar santa maria,13546,tlahuac,edomex,19.32640465,-99.60497885,19.4968732,-99.7232673,
cuautitlan centro,54840,cuautitlan,cdmx,19.6704077,-99.18088805,19.6708371,-99.1805608,
emiliano zapata,57138,nezahualcoyotl,edomex,19.3824842,-98.9804373,19.3825401,-98.9804938,
bosques de san martin,52980,atizapan de zaragoza,cdmx,19.5423441,-99.2461377,19.541791,-99.2473801,
pedregal de san nicolas 3a sec,14100,tlalpan,edomex,19.32640465,-99.60497885,19.4968732,-99.7232673,
la cantera,54140,tlalnepantla de baz,cdmx,19.5356516,-99.1674001,19.535756,-99.1672382,
santiaguito,16676,xochimilco,cdmx,19.25549515,-99.0247477,19.2554338,-99.0246352,
arenal  4ta. seccion.,15640,venustiano carranza,cdmx,19.43171425,-99.05759745,19.4315974,-99.0595277,
adolfo lopez mateos,52928,atizapan de zaragoza,cdmx,19.52873225,-99.2359315,19.5279421,-99.2360248,
1a ampliacion presidentes,1299,alvaro obregon,edomex,19.3744832,-99.22835455,19.3748551,-99.2279864,
lomas de san lorenzo ampliacio,54040,atizapan de zaragoza,edomex,19.54980755,-99.2289623,19.5486076,-99.2293715,
arbolada ixtapaluca,56530,ixtapaluca,cdmx,19.3167111,-98.8985705,19.3161908,-98.8976324,
ricardo flores magon,56524,la paz,edomex,19.36293215,-98.9590078,19.3628939,-98.9593826,
ampliacion vicente villada,57710,benito juarez,edomex,19.402308399999995,-99.00610435000002,19.402001,-99.0064011,
insurgentes,9750,iztapalapa,edomex,19.32640465,-99.60497885,19.4968732,-99.7232673,
sagitario iii,55239,ecatepec de morelos,edomex,19.495618200000003,-99.0170715,19.4959489,-99.0177276,
adolfo lopez mateos,52915,atizapan de zaragoza,cdmx,19.52873225,-99.2359315,19.5279421,-99.2360248,
san juan de aragon,7979,gustavo a madero,cdmx,19.46941155,-99.08731635,19.4686303,-99.0923614,
lomas de totolco,56337,chimalhuacan,edomex,19.4013466,-98.9401426,19.4010402,-98.9404039,
ampliacion buena suerte,9700,iztapalapa,cdmx,19.309691349999994,-99.0524526,19.3097972,-99.0530685,
cuautitlan centro,54870,cuautitlan,edomex,19.6704077,-99.18088805,19.6708371,-99.1805608,
capulin soledad,53720,naucalpan de juarez,edomex,19.44974195,-99.252091,19.4502447,-99.2515365,
barrio de belem,16070,xochimilco,cdmx,19.26023295,-99.10238935,19.2593394,-99.1016955,
barrio san lorenzo,55600,zumpango,cdmx,19.79917615,-99.0825072,19.7987681,-99.0808693,
nueva san rafael,53370,naucalpan de juarez,edomex,19.45593595,-99.25340555,19.4563808,-99.2539612,
salvador diaz miron,7800,gustavo a madero,cdmx,19.48720355,-99.09778525,19.487508,-99.0978926,
bienestar para la familia,55055,ecatepec de morelos,edomex,19.610586,-98.9963008,19.6131856,-98.9945916,
